보행자전용도로명,시도명,시군구명,법정동명,지정일자,운영방식구분,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,보행자전용도로시작점위도,보행자전용도로시작점경도,보행자전용도로종료점위도,보행자전용도로종료점경도,자전거보행자겸용도로구분,보행자전용도로폭,보차분리여부,지정목적,관리점검일자,관리점검결과,유지보수내용,영상정보기처리기기설치개수,보안등설치개수,횡단보도설치개수,방호울타리설치개수,차량진입억제용말뚝설치개수,속도저감시설설치개수,교통표지판설치개수,이정표설치개수,점자블럭설치개수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
시도2호선,경기도,양주시,백석읍 연곡리,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.796401,126.959201,37.779151,127.071391,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도3호선,경기도,양주시,어둔동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.778921,127.015411,37.774091,127.054301,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도6호선,경기도,양주시,광사동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.779151,127.071391,37.808981,127.107991,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도8호선,경기도,양주시,광적면 덕도리,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.813291,127.046591,37.803181,127.080391,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도9호선,경기도,양주시,마전동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.811631,127.055451,37.821231,127.057961,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도12호선,경기도,양주시,회정동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.832141,127.054521,37.838161,127.071381,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도15호선,경기도,양주시,만송동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.785281,127.086081,37.805301,127.086851,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도17호선,경기도,양주시,삼숭동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.797621,127.101121,37.800111,127.087811,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도19호선,경기도,양주시,고읍동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.803181,127.080391,37.841251,127.062631,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
시도21호선,경기도,양주시,덕계동,2006-12-13,전일제,00:00,23:59,00:00,23:59,37.822291,127.049771,37.821861,127.056141,,2, ,보행안전+편의증진,2019-06-29,합격,,,,,,,,,,,경기도 양주시청 도로과,031-8082-7321,2022-07-08,5590000,경기도 양주시
도림천로,서울특별시,동작구,신대방1동,,전일제,10:00,22:00,10:00,22:00,37.487991,126.913449,37.489215,126.915495,,4, ,보행환경개선,2020-12-31,합격,,,,,,,,,,,서울특별시 동작구청,02-820-1570,2022-07-07,3190000,서울특별시 동작구
매봉로4가길,서울특별시,동작구,상도동,,시간제,10:00,17:00,10:00,17:00,37.506754,126.954438,37.507173,126.955267,,5, ,보행환경개선,2020-12-31,합격,,,,,,,,,,,서울특별시 동작구청,02-820-1570,2022-07-07,3190000,서울특별시 동작구
여의대방로 46길,서울특별시,동작구,대방동,,전일제,10:00,22:00,10:00,22:00,37.510031,126.925681,37.509672,126.927086,,8, ,보행환경개선,2020-12-31,합격,,,,,,,,,,,서울특별시 동작구청,02-820-1570,2022-07-07,3190000,서울특별시 동작구
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3232156,127.131968,37.3230893,127.1317816,,3, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,천현동,,전일제,00:00,00:00,00:00,00:00,37.325627,127.130549,37.326269,127.125909,,4, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,천현동,,전일제,00:00,00:00,00:00,00:00,37.329365,127.1256248,37.328441,127.1256832,,4, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3212728,127.131131,37.3213153,127.132325,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,천현동,,전일제,00:00,00:00,00:00,00:00,37.329981,127.131201,37.329569,127.130105,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3220857,127.137851,37.3216612,127.133417,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3222342,127.1257525,37.322353,127.1256103,,8, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,천현동,,전일제,00:00,00:00,00:00,00:00,37.3211978,127.1259995,37.3210954,127.1259368,,4, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3225794,127.124517,37.3226259,127.1245557,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3230238,127.124635,37.3227402,127.1244092,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3229343,127.1243599,37.3228672,127.1244957,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,신장동,,전일제,00:00,00:00,00:00,00:00,37.3235136,127.1254842,37.3235099,127.1253552,,3, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.335337,127.127269,37.335071,127.121233,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3259705,127.125384,37.325794,127.124627,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3259871,127.126387,37.3259823,127.126715,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3245844,127.1228944,37.3244981,127.1226547,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3248986,127.1247548,37.3249247,127.1247796,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3252038,127.1247025,37.325154,127.1247847,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3251659,127.1251849,37.3252795,127.1249897,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3254158,127.1247575,37.3253807,127.124818,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3253909,127.1252038,37.3253951,127.1252685,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3255677,127.1249109,37.3255456,127.1249444,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3254511,127.1246891,37.3256537,127.1243455,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3256281,127.1244072,37.3256566,127.1244322,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3256196,127.1248271,37.3256396,127.1247939,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3257984,127.1245222,37.3258156,127.1244931,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
둔산중로-35,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3543200,127.3776310,36.3536750,127.3776340,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-36,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3535130,127.3776080,36.3528510,127.3775880,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-37,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3528350,127.3776260,36.3523000,127.3776120,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-38,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3525470,127.3780000,36.3525470,127.3780000,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-39,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3523300,127.3785340,36.3523300,127.3785340,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-40,대전광역시,서구,둔산동,,전일제,00:00,23:59,00:00,23:59,36.3507460,127.3776000,36.3510440,127.3773090,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-41,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3510810,127.3768330,36.3508740,127.3761950,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-42,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3514730,127.3760000,36.3515000,127.3754790,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-43,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3521930,127.3743790,35.9078100,128.6866970,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-44,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3504440,127.3783980,36.3502790,127.3787190,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-45,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3510460,127.3813140,36.3507170,127.3813130,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-46,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3459060,127.3812690,36.3461430,127.3810000,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-47,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3515650,127.3810000,36.3518820,127.3810000,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-48,대전광역시,서구,둔산동,,전일제,00:00,23:59,00:00,23:59,36.3522880,127.3809200,36.3526710,127.3809270,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-49,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3533540,127.3809250,36.3529160,127.3810000,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-50,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3538000,127.3809240,36.3541310,127.3810000,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-51,대전광역시,서구,둔산동,,전일제,00:00,23:59,00:00,23:59,36.3555720,127.3807800,36.3544850,127.3810000,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-52,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3563260,127.3815040,36.3563260,127.3815040,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
둔산중로-53,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.3526000,127.3872430,36.3525810,127.3880000,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-1,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3672210,127.3781390,36.3662570,127.3781320,,10, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-2,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3660870,127.3798160,36.3660700,127.3801700,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-3,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3685600,127.3798120,36.3685480,127.3801930,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-4,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3696060,127.3812630,36.3690330,127.3812680,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-5,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3685540,127.3804080,36.3685290,127.3812460,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-6,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3687240,127.3814550,36.3685490,127.3812560,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-7,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3687230,127.3820000,36.3685490,127.3812560,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-8,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3683730,127.3810560,36.3685490,127.3812560,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
대덕대로-9,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.3675920,127.3814350,36.3679280,127.3817160,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2022-09-19,3660000,대전광역시 서구
