시도명,시군구명,도로명,지정사유,지정연도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
서울특별시,강서구,등촌로13자길,,,5.5,260,1,Y,37.537614,126.854951,37.538771,126.857520,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,우장산로15길,,,5.5,150,1,Y,37.555463,126.851309,37.554156,126.850593,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,우장산로15길,,,5.5,50,1,Y,37.555682,126.850844,37.555517,126.851288,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,공항대로44길,,,5.5,290,1,N,37.553211,126.849548,37.555665,126.850775,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로44가길,,,3.5,220,1,N,37.548591,126.847601,37.550197,126.849048,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로50길,,,5.5,180,1,N,37.548851,126.849768,37.549791,126.848025,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로52길,,,5.5,200,1,N,37.550490,126.848621,37.549225,126.850926,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로59길,,,5.5,145,1,N,37.554433,126.849518,37.553231,126.849068,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로59길,,,7.5,195,1,N,37.554719,126.848755,37.553315,126.847569,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로59길,,,5.5,105,1,N,37.553659,126.849036,37.553719,126.847878,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로59길,,,5.5,110,1,N,37.553733,126.848557,37.554613,126.849033,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,공항대로46길,,,5.5,140,1,N,37.554539,126.853573,37.553315,126.852967,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로58길,,,5.5,170,1,N,37.552887,126.852105,37.554318,126.852896,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로53가길,,,5.5,150,1,N,37.549283,126.847398,37.550095,126.845961,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로53가길,,,5.5,215,1,N,37.549702,126.846767,37.551349,126.847966,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로53길,,,5.5,105,1,N,37.551137,126.848376,37.550362,126.847686,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,광진구,긴고랑로7길,,,4,312,1,N,37.565330,127.080164,37.567897,127.081549,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,동일로72길,,,4,288,1,N,37.565083,127.080749,37.566169,127.077652,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,긴고랑로1길,,,4,195,1,N,37.567602,127.079240,37.565965,127.078325,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,용마산로22길,,,6,171,1,N,37.565234,127.087897,37.563671,127.088149,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,용마산로22길,,,6,170,1,N,37.563621,127.087721,37.565184,127.087473,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,용마산로22길,,,6,172,1,N,37.565126,127.087040,37.563571,127.087297,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,긴고랑로36길,,,6,363,1,N,37.558772,127.088786,37.556553,127.091877,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,영화사로7길,,,6,87,1,N,37.556553,127.091877,37.555708,127.092196,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,능동로32길,,,4,850,1,N,37.552051,127.087194,37.555391,127.078633,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로110길,,,4,59,1,N,37.556507,127.080576,37.556006,127.080284,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,능동로36길,,,5,728,1,N,37.555515,127.081418,37.552351,127.088414,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,자양로32길,,,4,135,1,N,37.544363,127.085093,37.544224,127.086631,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,자양로30길,,,4,130,1,N,37.543524,127.086321,37.543919,127.084900,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,자양로28길,,,4,126,1,N,37.542433,127.084282,37.542076,127.085707,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,자양로26길,,,4,130,1,N,37.541520,127.085468,37.542003,127.084077,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로51길,,,3,79,1,N,37.537739,127.085197,37.537080,127.085445,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로132길,,,5,75,1,N,37.550054,127.089595,37.550567,127.090126,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로132길,,,4,295,1,N,37.548102,127.087324,37.549996,127.089512,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,자양로41길,,,4,164,1,N,37.549550,127.090239,37.550489,127.088858,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로130길,,,5,407,1,N,37.551417,127.089638,37.548494,127.086722,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,자양로37길,,,5,198,1,N,37.548996,127.085937,37.547407,127.085815,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,자양로33길,,,4,135,1,N,37.547383,127.085867,37.548284,127.086922,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,광나루로48길,,,5,56,1,N,37.540881,127.095317,37.541272,127.094938,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,광나루로54길,,,6,400,1,Y,37.540579,127.096355,37.537630,127.094854,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,광나루로56길,,,5,159,1,N,37.535759,127.097043,37.536806,127.095684,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,강변역로4길,,,7,215,1,N,37.533949,127.095012,37.532355,127.093222,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,강변역로4길,,,6,59,1,Y,37.533830,127.092389,37.533834,127.091685,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,광장로7길,,,5,104,1,N,37.547802,127.105787,37.548652,127.105389,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,광장로5길,,,5,155,1,N,37.548643,127.105339,37.547675,127.105210,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로,,,5,70,1,N,37.546883,127.105902,37.547708,127.105805,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로143길,,,6,245,1,N,37.547135,127.103687,37.545683,127.102627,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로73길,,,7,250,1,N,37.546670,127.102230,37.545708,127.104833,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로145길,,,6,148,1,N,37.545872,127.104344,37.545971,127.103195,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로141길,,,6,75,1,N,37.545971,127.103195,37.546295,127.102248,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,용산구,서빙고로,,,10,160,2,Y,37.521391,126.990581,37.520666,126.990006,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,서빙고로(지선),,,5,85,1,N,37.526135,126.965346,37.525898,126.964956,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,서빙고로20길,,,5,115,1,N,37.523567,126.967655,37.524340,126.968395,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,서빙고로24길,,,5,115,1,N,37.524082,126.968643,37.523399,126.968092,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,서빙고로65길,,,14,140,1,N,37.523657,126.993655,37.520588,126.994673,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,우사단로10가길,,,4,100,1,N,37.533470,126.996868,37.534295,126.996853,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,우사단로10길,,,3.5,125,1,N,37.532222,126.996993,37.533225,126.997222,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,"우사단로10다길, 대사관로30가길",,,5,370,1,N,37.531752,127.001107,37.531991,127.003742,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,우사단로14길,,,4,420,1,N,37.533654,126.998529,37.534052,126.995766,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,우사단로2가길,,,3.5,250,1,N,37.529956,126.999422,37.531177,127.000600,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
충청남도,서산시,시장6로,,,4.5,90,1,N,36.781949,126.4579311,36.781456,126.457916,,충청남도 서산시청,041-660-2735,2022-07-29,4530000,충청남도 서산시
서울특별시,용산구,우사단로2길,,,6,330,1,N,37.530729,126.996953,37.529462,126.999914,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,우사단로6길,,,3.5,200,1,N,37.532074,126.997247,37.532295,126.999187,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,원효로58길,,,6,72,1,N,37.535756,126.964119,37.535577,126.963499,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,원효로58길,,,6,72,1,N,37.535277,126.963584,37.535451,126.964199,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,원효로64길,,,7,165,1,Y,37.535134,126.964494,37.536670,126.964059,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,원효로93길,,,6.5,100,1,N,37.540870,126.968580,37.541042,126.969345,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,이촌로72길,,,6,260,1,Y,37.520309,126.971897,37.519613,126.970511,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,이촌로75길,,,10,125,2,N,37.520517,126.974275,37.520981,126.974609,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,이촌로77길,,,10,125,1,Y,37.520937,126.975249,37.520202,126.974393,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,이태원로(지선),,,8,36,1,N,37.535105,126.994526,37.534928,126.994566,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,이태원로36길,,,4,200,1,N,37.534890,126.999358,37.533674,126.999202,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,이태원로36길,,,5,55,1,N,37.534650,126.999329,37.534505,126.999003,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,임정로,,,15.5,930,1,Y,37.546981,126.960762,37.542163,126.961818,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,장문로41길,,,2.5,70,1,N,37.527752,127.002362,37.527229,127.002428,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,"장문로45가길, 장문로49길",,,5,460,1,N,37.528347,127.004884,37.528598,127.002117,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,장문로9가길,,,5,260,1,N,37.528544,126.994884,37.527686,126.996218,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,청파로47길,,,14,200,1,Y,37.545208,126.970272,37.544991,126.968198,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,청파로45길,,,8,200,1,Y,37.544649,126.968289,37.544178,126.970418,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,청파로47가길,,,6,200,1,N,37.544896,126.966916,37.543593,126.965625,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,청파로85가길,,,5,115,1,N,37.552706,126.967975,37.552668,126.967009,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,한강대로11길,,,9,140,1,N,37.525900,126.961652,37.525208,126.962803,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
경기도,안산시,황금1길,,,6,220,1,N,37.333843,126.828891,37.332343,126.827886,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
경기도,안산시,황금1길,,,8,80,1,N,37.333394,126.828768,37.332535,126.828544,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
경기도,안산시,당곡로,,,10,480,2,Y,37.325637,126.833488,37.328287,126.837125,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
경기도,안산시,평화안길,,,6,620,1,Y,37.328808,126.819421,37.328945,126.819298,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
경기도,안산시,평화1길,,,6,90,1,N,37.328196,126.819789,37.328511,126.819989,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
경기도,안산시,고잔2길,,,6,300,1,N,37.317189,126.836548,37.317327,126.833778,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
경기도,안산시,고잔2길,,,8,150,1,N,37.317981,126.835211,37.317849,126.836636,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
경기도,안산시,고잔2길,,,8,500,1,N,37.317954,126.837303,37.317651,126.841778,,안산시 단원구 도로교통과,031-481-6295,2022-11-30,3930000,경기도 안산시
